% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 791.73)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 789.46)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 793.55)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 801.98)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 803.30)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 812.42)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 821.63)     ---   (  ---  )     ---
         300    64    64    63     91.33 (   0.21)     ---   (  ---  )     ---
         300    64    64    63     97.50 (   0.19)     ---   (  ---  )     ---
         300    64    64    63     94.60 (   0.20)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 832.32)     ---   (  ---  )     ---
         300    64    64    63     93.70 (   0.20)     ---   (  ---  )     ---
         300    64    64    63     92.39 (   0.20)     ---   (  ---  )     ---
         300    64    64    63     92.39 (   0.20)     ---   (  ---  )     ---
         300    64    64    63     97.98 (   0.19)     ---   (  ---  )     ---
         300    64    64    63     97.02 (   0.20)     ---   (  ---  )     ---
         300    96    96    95    387.59 (   0.19)     ---   (  ---  )     ---
         300    96    96    95    356.65 (   0.20)     ---   (  ---  )     ---
         300    96    96    95    385.62 (   0.19)     ---   (  ---  )     ---
         300    96    96    95    367.88 (   0.20)     ---   (  ---  )     ---
         300    96    96    95    363.91 (   0.20)     ---   (  ---  )     ---
         300    96    96    95    341.42 (   0.21)     ---   (  ---  )     ---
         300    96    96    95    395.66 (   0.18)     ---   (  ---  )     ---
         300    96    96    95    393.61 (   0.18)     ---   (  ---  )     ---
         300   128   128   127    700.48 (   0.24)     ---   (  ---  )     ---
         300   128   128   127    737.69 (   0.23)     ---   (  ---  )     ---
         300   128   128   127    683.58 (   0.25)     ---   (  ---  )     ---
         300   128   128   127    703.96 (   0.24)     ---   (  ---  )     ---
         300   128   128   127    686.23 (   0.25)     ---   (  ---  )     ---
         300   128   128   127    697.72 (   0.24)     ---   (  ---  )     ---
         300   128   128   127    743.89 (   0.23)     ---   (  ---  )     ---
         300   128   128   127    737.69 (   0.23)     ---   (  ---  )     ---
         300   160   160   159   1019.90 (   0.30)     ---   (  ---  )     ---
         300   160   160   159   1058.74 (   0.29)     ---   (  ---  )     ---
         300   160   160   159   1012.63 (   0.30)     ---   (  ---  )     ---
         300   160   160   159   1012.63 (   0.30)     ---   (  ---  )     ---
         300   160   160   159   1023.98 (   0.30)     ---   (  ---  )     ---
         300   160   160   159   1050.91 (   0.29)     ---   (  ---  )     ---
         300   160   160   159   1081.11 (   0.28)     ---   (  ---  )     ---
         300   160   160   159   1058.74 (   0.29)     ---   (  ---  )     ---
         300   192   192   191   1498.13 (   0.37)     ---   (  ---  )     ---
         300   192   192   191   1440.01 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1455.49 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1440.01 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1455.49 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1455.49 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1549.58 (   0.35)     ---   (  ---  )     ---
         300   192   192   191   1498.13 (   0.37)     ---   (  ---  )     ---
         300   224   224   223   1757.32 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1748.71 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1725.23 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1716.93 (   0.45)     ---   (  ---  )     ---
         300   224   224   223   1732.67 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1780.70 (   0.43)     ---   (  ---  )     ---
         300   224   224   223   1744.91 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1806.74 (   0.42)     ---   (  ---  )     ---
         300   256   256   255   2197.91 (   0.61)     ---   (  ---  )     ---
         300   256   256   255   2216.16 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2194.47 (   0.61)     ---   (  ---  )     ---
         300   256   256   255   2216.16 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2212.66 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2241.87 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2260.86 (   0.59)     ---   (  ---  )     ---
         300   256   256   255   2226.73 (   0.60)     ---   (  ---  )     ---
         300   288   287   287   2514.96 (   0.78)     ---   (  ---  )     ---
         300   288   287   287   2567.62 (   0.76)     ---   (  ---  )     ---
         300   288   287   287   2561.21 (   0.76)     ---   (  ---  )     ---
         300   288   287   287   2508.82 (   0.78)     ---   (  ---  )     ---
         300   288   287   287   2541.41 (   0.77)     ---   (  ---  )     ---
         300   288   287   287   2609.20 (   0.75)     ---   (  ---  )     ---
         300   288   287   287   2543.77 (   0.77)     ---   (  ---  )     ---
         300   288   287   287   2550.09 (   0.77)     ---   (  ---  )     ---
         300   320   320   319   2703.58 (   0.93)     ---   (  ---  )     ---
         300   320   320   319   2732.94 (   0.92)     ---   (  ---  )     ---
         300   320   320   319   2730.12 (   0.92)     ---   (  ---  )     ---
         300   320   320   319   2711.90 (   0.93)     ---   (  ---  )     ---
         300   320   320   319   2663.38 (   0.95)     ---   (  ---  )     ---
         300   320   320   319   2721.68 (   0.93)     ---   (  ---  )     ---
         300   320   320   319   2784.06 (   0.91)     ---   (  ---  )     ---
         300   320   320   319   2706.35 (   0.93)     ---   (  ---  )     ---
         300   352   350   351   2974.01 (   1.11)     ---   (  ---  )     ---
         300   352   350   351   2990.79 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   2998.59 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   2977.22 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   3014.99 (   1.09)     ---   (  ---  )     ---
         300   352   350   351   2903.23 (   1.13)     ---   (  ---  )     ---
         300   352   350   351   2937.25 (   1.12)     ---   (  ---  )     ---
         300   352   350   351   2974.01 (   1.11)     ---   (  ---  )     ---
         300   384   382   383   3110.39 (   1.32)     ---   (  ---  )     ---
         300   384   382   383   3129.65 (   1.31)     ---   (  ---  )     ---
         300   384   382   383   3134.22 (   1.31)     ---   (  ---  )     ---
         300   384   382   383   3158.41 (   1.30)     ---   (  ---  )     ---
         300   384   382   383   3141.67 (   1.30)     ---   (  ---  )     ---
         300   384   382   383   3073.11 (   1.33)     ---   (  ---  )     ---
         300   384   382   383   3126.80 (   1.31)     ---   (  ---  )     ---
         300   384   382   383   3141.67 (   1.30)     ---   (  ---  )     ---
         300   416   416   414   3240.07 (   1.60)     ---   (  ---  )     ---
         300   416   416   414   3215.68 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3188.38 (   1.63)     ---   (  ---  )     ---
         300   416   416   414   3237.66 (   1.60)     ---   (  ---  )     ---
         300   416   416   414   3162.92 (   1.64)     ---   (  ---  )     ---
         300   416   416   414   3213.78 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3223.77 (   1.61)     ---   (  ---  )     ---
         300   416   416   414   3229.50 (   1.61)     ---   (  ---  )     ---
         300   448   448   446   3342.17 (   1.94)     ---   (  ---  )     ---
         300   448   448   446   3330.28 (   1.94)     ---   (  ---  )     ---
         300   448   448   446   3393.16 (   1.91)     ---   (  ---  )     ---
         300   448   448   446   3387.65 (   1.91)     ---   (  ---  )     ---
         300   448   448   446   3307.95 (   1.96)     ---   (  ---  )     ---
         300   448   448   446   3364.55 (   1.92)     ---   (  ---  )     ---
         300   448   448   446   3328.24 (   1.94)     ---   (  ---  )     ---
         300   448   448   446   3391.04 (   1.91)     ---   (  ---  )     ---
         300   480   480   479   3509.91 (   2.27)     ---   (  ---  )     ---
         300   480   480   479   3514.70 (   2.27)     ---   (  ---  )     ---
         300   480   480   479   3561.88 (   2.24)     ---   (  ---  )     ---
         300   480   480   479   3552.42 (   2.24)     ---   (  ---  )     ---
         300   480   480   479   3452.64 (   2.31)     ---   (  ---  )     ---
         300   480   480   479   3491.94 (   2.28)     ---   (  ---  )     ---
         300   480   480   479   3519.51 (   2.26)     ---   (  ---  )     ---
         300   480   480   479   3533.27 (   2.26)     ---   (  ---  )     ---
         300   512   512   511   3655.75 (   2.96)     ---   (  ---  )     ---
         300   512   512   511   3643.71 (   2.97)     ---   (  ---  )     ---
         300   512   512   511   3692.02 (   2.93)     ---   (  ---  )     ---
         300   512   512   511   3698.34 (   2.93)     ---   (  ---  )     ---
         300   512   512   511   3576.25 (   3.03)     ---   (  ---  )     ---
         300   512   512   511   3626.54 (   2.98)     ---   (  ---  )     ---
         300   512   512   511   3683.34 (   2.94)     ---   (  ---  )     ---
         300   512   512   511   3656.04 (   2.96)     ---   (  ---  )     ---
START OF JOBSPEC
{"resources": [{"type": "node", "count": 1, "with": [{"type": "slot", "count": 8, "with": [{"type": "core", "count": 1}, {"type": "gpu", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched", "--ngpu", "1"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt/magma/magma-2.8.0/example", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 10485760, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "per-task"}}, "constraints": {"hostlist": ["flux-sample-3"]}}, "user": {"study_id": "magma-16-vbatched-node-3-iter-1"}}, "version": 1}
START OF EVENTLOG
{"timestamp":1724804002.8789961,"name":"init"}
{"timestamp":1724804002.8799622,"name":"starting"}
{"timestamp":1724804002.893754,"name":"shell.init","context":{"service":"0-shell-f5wfieUxf","leader-rank":3,"size":1}}
{"timestamp":1724804002.906425,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,1,8,1]]}}}
{"timestamp":1724804015.9324114,"name":"shell.task-exit","context":{"localid":1,"rank":1,"state":"Exited","pid":236,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1724804016.3131597,"name":"complete","context":{"status":0}}
{"timestamp":1724804016.3131871,"name":"done"}

