% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Mon Aug 26 20:07:49 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Mon Aug 26 20:07:49 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.91 ( 185.15)    1440.51 (   1.79)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Mon Aug 26 20:07:49 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.87 ( 185.65)    1456.23 (   1.77)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Mon Aug 26 20:07:49 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.22 ( 194.88)    1426.24 (   1.81)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Mon Aug 26 20:07:49 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.91 ( 185.17)    1424.55 (   1.81)     ---   (  ---  )    2.12e-17        ---    ok
 2112  2112  2112   6093.48 (   3.09)    6421.77 (   2.93)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6091.60 (   3.09)    6539.75 (   2.88)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6034.85 (   3.12)    6521.40 (   2.89)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6214.22 (   3.03)    6474.38 (   2.91)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6066.35 (   3.11)    6526.24 (   2.89)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6187.46 (   3.05)    6548.96 (   2.88)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   5947.19 (   3.17)    6499.41 (   2.90)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6195.71 (   3.04)    6537.58 (   2.88)     ---   (  ---  )    2.04e-17        ---    ok
 3136  3136  3136   6056.72 (  10.18)    7130.81 (   8.65)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   5992.61 (  10.29)    7159.03 (   8.62)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6068.09 (  10.16)    7138.29 (   8.64)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6011.27 (  10.26)    7159.82 (   8.62)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   5884.52 (  10.48)    7150.52 (   8.63)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6146.08 (  10.04)    7157.44 (   8.62)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6119.18 (  10.08)    7160.61 (   8.61)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6131.36 (  10.06)    7131.79 (   8.65)     ---   (  ---  )    2.21e-17        ---    ok
 4160  4160  4160   6095.27 (  23.62)    7291.71 (  19.75)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6157.60 (  23.38)    7248.82 (  19.86)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6173.15 (  23.32)    7260.85 (  19.83)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6144.69 (  23.43)    7294.71 (  19.74)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6236.26 (  23.09)    7262.34 (  19.83)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6048.69 (  23.80)    7286.52 (  19.76)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6230.02 (  23.11)    7300.53 (  19.72)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6238.71 (  23.08)    7297.97 (  19.73)     ---   (  ---  )    1.09e-18        ---    ok
 5184  5184  5184   6141.10 (  45.37)    7581.95 (  36.75)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6164.36 (  45.20)    7600.98 (  36.66)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6154.65 (  45.27)    7588.74 (  36.72)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6230.48 (  44.72)    7604.05 (  36.64)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6155.07 (  45.27)    7605.53 (  36.63)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6065.84 (  45.93)    7573.89 (  36.79)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6296.24 (  44.25)    7601.77 (  36.65)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6215.60 (  44.83)    7581.90 (  36.75)     ---   (  ---  )    7.87e-19        ---    ok
 6208  6208  6208   6031.81 (  79.33)    7628.35 (  62.73)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6037.29 (  79.26)    7596.13 (  62.99)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6094.73 (  78.51)    7646.63 (  62.58)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   5991.32 (  79.87)    7590.59 (  63.04)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6063.23 (  78.92)    7620.21 (  62.79)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6023.45 (  79.44)    7572.46 (  63.19)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6158.83 (  77.69)    7649.93 (  62.55)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6155.01 (  77.74)    7636.89 (  62.66)     ---   (  ---  )    6.01e-19        ---    ok
 7232  7232  7232   5887.66 ( 128.49)    7476.86 ( 101.18)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5877.64 ( 128.71)    7461.36 ( 101.39)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5977.40 ( 126.56)    7516.31 ( 100.65)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5802.22 ( 130.38)    7372.51 ( 102.61)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5895.97 ( 128.31)    7416.81 ( 102.00)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5776.35 ( 130.96)    7352.52 ( 102.89)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   6040.74 ( 125.23)    7609.23 (  99.42)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5948.59 ( 127.17)    7459.90 ( 101.41)     ---   (  ---  )    9.52e-19        ---    ok
 8256  8256  8256   5790.54 ( 194.37)    7391.74 ( 152.26)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5783.28 ( 194.61)    7379.93 ( 152.51)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5883.65 ( 191.29)    7461.48 ( 150.84)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5817.05 ( 193.48)    7395.73 ( 152.18)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5671.77 ( 198.44)    7260.86 ( 155.01)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5672.83 ( 198.40)    7269.95 ( 154.81)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5984.44 ( 188.07)    7569.22 ( 148.69)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5880.35 ( 191.40)    7470.95 ( 150.65)     ---   (  ---  )    7.83e-19        ---    ok
 9280  9280  9280   5748.97 ( 278.02)    7387.80 ( 216.35)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5845.84 ( 273.42)    7437.72 ( 214.90)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5727.40 ( 279.07)    7367.43 ( 216.95)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5770.93 ( 276.97)    7379.71 ( 216.59)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5583.51 ( 286.26)    7213.26 ( 221.59)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5930.10 ( 269.53)    7568.91 ( 211.17)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5821.14 ( 274.58)    7463.45 ( 214.16)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5638.30 ( 283.48)    7264.21 ( 220.03)     ---   (  ---  )    6.58e-19        ---    ok
10304 10304 10304   5711.02 ( 383.12)    7352.62 ( 297.58)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5807.72 ( 376.74)    7450.97 ( 293.65)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5708.21 ( 383.31)    7362.02 ( 297.20)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5758.64 ( 379.95)    7411.22 ( 295.23)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5589.39 ( 391.46)    7202.40 ( 303.79)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5907.16 ( 370.40)    7583.09 ( 288.54)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5803.33 ( 377.03)    7473.52 ( 292.77)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5557.58 ( 393.70)    7234.99 ( 302.42)     ---   (  ---  )    5.63e-19        ---    ok
START OF JOBSPEC
{"resources": [{"type": "node", "count": 1, "with": [{"type": "slot", "count": 8, "with": [{"type": "core", "count": 1}, {"type": "gpu", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/magma/magma-2.8.0/build/testing/testing_dgemm"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt/magma/magma-2.8.0/example", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 10485760, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "per-task"}}}, "user": {"study_id": "magma-1-iter-2"}}, "version": 1}
START OF EVENTLOG
{"timestamp":1724702868.9057565,"name":"init"}
{"timestamp":1724702868.9063787,"name":"starting"}
{"timestamp":1724702868.9208517,"name":"shell.init","context":{"service":"0-shell-f3UKWAA3H","leader-rank":5,"size":1}}
{"timestamp":1724702868.9352641,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,1,8,1]]}}}
{"timestamp":1724702914.858417,"name":"shell.task-exit","context":{"localid":2,"rank":2,"state":"Exited","pid":72,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1724702915.6055088,"name":"complete","context":{"status":0}}
{"timestamp":1724702915.6055355,"name":"done"}

